ID,Host,Host_Type,Event,Tactic,Technique
2019_T05_018,nationals-t5-vdi-win05,Attacker,"11/23/2019 22:12:12.232 event_status=""(0)The operation completed successfully."" pid=2992 process_image=""c:\Windows\explorer.exe"" registry_type=""SetValue"" key_path=""HKU\s-1-5-21-57281564-942991857-1117158888-500_classes\local settings\software\microsoft\windows\shell\muicache\c:\users\administrator\desktop\miner. exe.friendlyappname"" data_type=""REG_SZ"" data=""miner""",Pre-Attack,Pre-Attack
2019_T05_019,nationals-t5-vdi-kali06,Attacker,root 11313 1 28.7 00:00:02 3.0 236988 731648 pts/5 S 00:09 nmap 10.0.1.0/24_10.0.2.0/24_10.0.10.0/24_10.0.11.0/24_10.0.12.0/24_-T4_-A_-p-_-oN_big_scan,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T05_020,nationals-t5-vdi-kali06,Attacker,nmap 10.0.1.0/24 10.0.2.0/24 10.0.10.0/24 10.0.11.0/24 10.0.12.0/24 -T4 -A -p- -oN big_scan,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T05_021,nationals-t5-vdi-win02,Attacker,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385F-C22A-43E0-BF4C-06F5698FFBD9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2019-11-23T14:38:44.887047500Z'/><EventRecordID>35263</EventRecordID><Correlation/><Execution ProcessID='1964' ThreadID='2068'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>win02</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'></Data><Data Name='UtcTime'>2019-11-23 14:38:44.884</Data><Data Name='ProcessGuid'>{74C5F9B7-4474-5DD9-0000-001092162301}</Data><Data Name='ProcessId'>5616</Data><Data Name='Image'>C:\Program Files (x86)\Google\Chrome\Application\chrome.exe</Data><Data Name='FileVersion'>78.0.3904.108</Data><Data Name='Description'>Google Chrome</Data><Data Name='Product'>Google Chrome</Data><Data Name='Company'>Google LLC</Data><Data Name='OriginalFileName'>chrome.exe</Data><Data Name='CommandLine'>""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" -- ""ftp://10.0.1.12/pstrans/20191121/PowerShell_transcript.CORP-WSUS-01.+RkcWNEI.20191121182342.txt""</Data><Data Name='CurrentDirectory'>C:\Windows\system32\</Data><Data Name='User'>WIN02\Administrator</Data><Data Name='LogonGuid'>{74C5F9B7-3CF6-5DD9-0000-0020F5D9C100}</Data><Data Name='LogonId'>0xc1d9f5</Data><Data Name='TerminalSessionId'>2</Data><Data Name='IntegrityLevel'>High</Data><Data Name='Hashes'>MD5=1CB4A1AD9EE27F8DA3A3838F1D0A1573,SHA256=98A8C0168E17133FD6CC240C1AF3DD5FED3E0C3C677DFABFB28C93974595C411</Data><Data Name='ParentProcessGuid'>{74C5F9B7-4471-5DD9-0000-0010F0DA2201}</Data><Data Name='ParentProcessId'>1672</Data><Data Name='ParentImage'>C:\Windows\System32\OpenWith.exe</Data><Data Name='ParentCommandLine'>C:\Windows\system32\OpenWith.exe -Embedding</Data></EventData></Event>",Lateral Movement,Valid Accounts
2019_T05_022,nationals-t5-vdi-win02,Attacker,"{""endtime"":""2019-11-23T14:38:44.985517Z"",""timestamp"":""2019-11-23T14:38:44.975968Z"",""bytes"":2713,""src_ip"":""10.0.254.102"",""src_mac"":""42:01:0A:00:FE:66"",""src_port"":50363,""connection"":""10.0.1.12:21"",""client_rtt"":40,""client_rtt_packets"":2,""client_rtt_sum"":81,""ack_packets_in"":4,""bytes_in"":1154,""data_packets_in"":10,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":15,""app"":""ftp"",""server_rtt"":207,""server_rtt_packets"":1,""server_rtt_sum"":207,""dest_ip"":""10.0.1.12"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":21,""ack_packets_out"":3,""bytes_out"":1559,""data_packets_out"":12,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":15,""tcp_status"":0,""time_taken"":9589,""flow_id"":""46f3d471-562e-4c9b-a00f-f91a425eb77d"",""protocol_stack"":""ip:tcp:ftp"",""initial_rtt"":1657}",Collection,Data from Local System
2019_T05_023,nationals-t5-corp-corp-wsus-01,Victim,"{""endtime"":""2019-11-23T14:38:44.984033Z"",""timestamp"":""2019-11-23T14:38:44.975400Z"",""bytes"":2726,""src_ip"":""10.0.254.102"",""src_mac"":""42:01:0A:00:01:01"",""src_port"":50363,""connection"":""10.0.1.12:21"",""client_rtt"":418,""client_rtt_packets"":2,""client_rtt_sum"":837,""ack_packets_in"":4,""bytes_in"":1179,""data_packets_in"":10,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":15,""app"":""ftp"",""server_rtt"":40,""server_rtt_packets"":1,""server_rtt_sum"":40,""dest_ip"":""10.0.1.12"",""dest_mac"":""42:01:0A:00:01:0C"",""dest_port"":21,""ack_packets_out"":3,""bytes_out"":1547,""data_packets_out"":12,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":15,""tcp_status"":0,""time_taken"":9051,""flow_id"":""7bcfb948-27cb-4480-8c70-3ce043a54c2a"",""protocol_stack"":""ip:tcp:ftp"",""initial_rtt"":880}",Collection,Data from Local System
2019_T05_024,nationals-t5-vdi-kali06,Attacker,root 11313 1 28.7 00:00:02 3.0 236988 731648 pts/5 S 00:09 nmap 10.0.1.0/24_10.0.2.0/24_10.0.10.0/24_10.0.11.0/24_10.0.12.0/24_-T4_-A_-p-_-oN_big_scan,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T05_025,nationals-t5-vdi-kali06,Attacker,nmap 10.0.1.0/24 10.0.2.0/24 10.0.10.0/24 10.0.11.0/24 10.0.12.0/24 -T4 -A -p- -oN big_scan,"Discovery, Collection","Network Service Scanning, Automated Collection"
2019_T05_026,nationals-t5-vdi-win01,Attacker,"{""endtime"":""2019-11-23T14:08:09.701213Z"",""timestamp"":""2019-11-23T14:08:09.339881Z"",""bytes"":14056,""src_mac"":""42:01:0A:00:FE:65"",""src_port"":51096,""bytes_in"":500,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":13556,""time_taken"":361332,""transport"":""tcp"",""flow_id"":""fb90882b-73ab-4f19-a2db-32dfde640a40"",""src_ip"":""10.0.254.101"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":13159,""http_content_type"":""text/html; charset=UTF-8"",""form_data"":""title=Network_Access"",""site"":""10.0.1.31"",""http_method"":""GET"",""http_referrer"":""http://10.0.1.31/index.php?title=Portal:Helpdesk"",""server"":""Microsoft-IIS/10.0"",""status"":200,""uri_query"":""title=Network_Access"",""uri_path"":""/index.php"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}",Collection,Data from Local System
2019_T05_027,nationals-t5-corp-corp-web-01,Victim,"{""endtime"":""2019-11-23T14:08:09.705624Z"",""timestamp"":""2019-11-23T14:08:09.344539Z"",""bytes"":14056,""src_mac"":""42:01:0A:00:01:01"",""src_port"":51096,""bytes_in"":500,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:01:1F"",""dest_port"":80,""bytes_out"":13556,""time_taken"":361085,""transport"":""tcp"",""flow_id"":""4e03cfab-2d70-4fb6-98c7-2d50eb5ba423"",""src_ip"":""10.0.254.101"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":13159,""http_content_type"":""text/html; charset=UTF-8"",""form_data"":""title=Network_Access"",""site"":""10.0.1.31"",""http_method"":""GET"",""http_referrer"":""http://10.0.1.31/index.php?title=Portal:Helpdesk"",""server"":""Microsoft-IIS/10.0"",""status"":200,""uri_query"":""title=Network_Access"",""uri_path"":""/index.php"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}",Collection,Data from Local System
2019_T05_028,nationals-t5-vdi-win01,Attacker,"{""endtime"":""2019-11-23T14:10:04.669948Z"",""timestamp"":""2019-11-23T14:10:04.127628Z"",""bytes"":14929,""src_mac"":""42:01:0A:00:FE:65"",""src_port"":51096,""bytes_in"":520,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":14409,""time_taken"":542400,""transport"":""tcp"",""flow_id"":""fb90882b-73ab-4f19-a2db-32dfde640a40"",""src_ip"":""10.0.254.101"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":14012,""http_content_type"":""text/html; charset=UTF-8"",""form_data"":""title=IT-Ops_Network-Infrastructure"",""site"":""10.0.1.31"",""http_method"":""GET"",""http_referrer"":""http://10.0.1.31/index.php?title=Portal:IT_Operations"",""server"":""Microsoft-IIS/10.0"",""status"":200,""uri_query"":""title=IT-Ops_Network-Infrastructure"",""uri_path"":""/index.php"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}",Collection,Data from Local System
2019_T05_029,nationals-t5-corp-corp-web-01,Victim,"{""endtime"":""2019-11-23T14:10:04.674501Z"",""timestamp"":""2019-11-23T14:10:04.132298Z"",""bytes"":14929,""src_mac"":""42:01:0A:00:01:01"",""src_port"":51096,""bytes_in"":520,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:01:1F"",""dest_port"":80,""bytes_out"":14409,""time_taken"":542493,""transport"":""tcp"",""flow_id"":""4e03cfab-2d70-4fb6-98c7-2d50eb5ba423"",""src_ip"":""10.0.254.101"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":14012,""http_content_type"":""text/html; charset=UTF-8"",""form_data"":""title=IT-Ops_Network-Infrastructure"",""site"":""10.0.1.31"",""http_method"":""GET"",""http_referrer"":""http://10.0.1.31/index.php?title=Portal:IT_Operations"",""server"":""Microsoft-IIS/10.0"",""status"":200,""uri_query"":""title=IT-Ops_Network-Infrastructure"",""uri_path"":""/index.php"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}",Collection,Data from Local System
2019_T05_030,nationals-t5-vdi-win01,Attacker,"{""endtime"":""2019-11-23T14:10:04.703182Z"",""timestamp"":""2019-11-23T14:10:04.691085Z"",""bytes"":318337,""src_mac"":""42:01:0A:00:FE:65"",""src_port"":51096,""bytes_in"":406,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":317931,""time_taken"":12224,""transport"":""tcp"",""flow_id"":""fb90882b-73ab-4f19-a2db-32dfde640a40"",""src_ip"":""10.0.254.101"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":317704,""http_content_type"":""image/png"",""site"":""10.0.1.31"",""http_method"":""GET"",""http_referrer"":""http://10.0.1.31/index.php?title=IT-Ops_Network-Infrastructure"",""server"":""Microsoft-IIS/10.0"",""status"":200,""uri_path"":""/images/0/00/Network-diagram.png"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}",Collection,Data from Local System
2019_T05_031,nationals-t5-corp-corp-web-01,Victim,"{""endtime"":""2019-11-23T14:10:04.707619Z"",""timestamp"":""2019-11-23T14:10:04.695839Z"",""bytes"":318337,""src_mac"":""42:01:0A:00:01:01"",""src_port"":51096,""bytes_in"":406,""dest_ip"":""10.0.1.31"",""dest_mac"":""42:01:0A:00:01:1F"",""dest_port"":80,""bytes_out"":317931,""time_taken"":12218,""transport"":""tcp"",""flow_id"":""4e03cfab-2d70-4fb6-98c7-2d50eb5ba423"",""src_ip"":""10.0.254.101"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":317704,""http_content_type"":""image/png"",""site"":""10.0.1.31"",""http_method"":""GET"",""http_referrer"":""http://10.0.1.31/index.php?title=IT-Ops_Network-Infrastructure"",""server"":""Microsoft-IIS/10.0"",""status"":200,""uri_path"":""/images/0/00/Network-diagram.png"",""http_user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"",""protocol_stack"":""ip:tcp:http""}",Collection,Data from Local System
2019_T06_001,nationals-t6-vdi-kali05,Attacker,root 19959 1 28.0 00:00:00 0.5 43252 53700 pts/0 S 00:01 nmap -sV_10.0.2.0/24,Discovery,Network Service Scanning
2019_T06_002,nationals-t6-vdi-kali05,Attacker,nmap -sV 10.0.2.0/24,Discovery,Network Service Scanning
2019_T06_003,nationals-t6-vdi-kali05,Attacker,root 21131 0 2.5 00:00:00 0.1 12116 22748 pts/4 S 00:02 psql -h_10.0.2.100_-U_postgres,Lateral Movement,Valid Accounts
2019_T06_004,nationals-t6-vdi-kali05,Attacker,"{""endtime"":""2019-11-23T02:20:11.838430Z"",""timestamp"":""2019-11-23T02:18:21.276434Z"",""bytes"":5004,""src_ip"":""10.0.254.205"",""src_mac"":""42:01:0A:00:FE:CD"",""src_port"":52580,""connection"":""10.0.2.100:5432"",""client_rtt"":33,""client_rtt_packets"":2,""client_rtt_sum"":67,""ack_packets_in"":4,""bytes_in"":1883,""data_packets_in"":6,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":11,""app"":""ssl"",""server_rtt"":121,""server_rtt_packets"":1,""server_rtt_sum"":121,""dest_ip"":""10.0.2.100"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":5432,""ack_packets_out"":2,""bytes_out"":3121,""data_packets_out"":7,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":9,""tcp_status"":0,""time_taken"":110562029,""flow_id"":""158d3b87-3aa8-4508-8ed8-71d8cb9e07e7"",""protocol_stack"":""ip:tcp:postgres:ssl:unknown"",""initial_rtt"":1620}",Lateral Movement,Valid Accounts
2019_T06_005,nationals-t6-bank-core-01,Victim,"{""endtime"":""2019-11-23T02:20:11.839371Z"",""timestamp"":""2019-11-23T02:18:21.278083Z"",""bytes"":5004,""src_ip"":""10.0.254.205"",""src_mac"":""42:01:0A:00:02:01"",""src_port"":52580,""connection"":""10.0.2.100:5432"",""client_rtt"":454,""client_rtt_packets"":2,""client_rtt_sum"":909,""ack_packets_in"":4,""bytes_in"":1883,""data_packets_in"":6,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":11,""app"":""ssl"",""server_rtt"":30,""server_rtt_packets"":1,""server_rtt_sum"":30,""dest_ip"":""10.0.2.100"",""dest_mac"":""42:01:0A:00:02:64"",""dest_port"":5432,""ack_packets_out"":2,""bytes_out"":3121,""data_packets_out"":7,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":9,""tcp_status"":0,""time_taken"":110561742,""flow_id"":""9cbee845-d909-409a-85f0-6e605094bab1"",""protocol_stack"":""ip:tcp:postgres:ssl:unknown"",""initial_rtt"":904}",Lateral Movement,Valid Accounts
2019_T06_006,nationals-t6-vdi-kali01,Attacker,root 7701 1 5.4 00:00:00 0.2 15980 32900 pts/2 S 00:05 nmap 10.0.1.0/24,Discovery,Network Service Scanning
2019_T06_007,nationals-t6-vdi-kali01,Attacker,nmap 10.0.1.0/24,Discovery,Network Service Scanning
2019_T06_008,nationals-t6-vdi-kali03,Attacker,root 629337 1 0.0 00:00:00 0.0 2400 3220 pts/1 S 00:02 ftp 10.0.1.12,Lateral Movement,Valid Accounts
2019_T06_009,nationals-t6-vdi-kali03,Attacker,"{""endtime"":""2019-11-23T21:39:42.250535Z"",""timestamp"":""2019-11-23T21:38:50.218227Z"",""bytes"":1889,""src_ip"":""10.0.254.203"",""src_mac"":""42:01:0A:00:FE:CB"",""src_port"":32866,""connection"":""10.0.1.12:21"",""client_rtt"":6815,""client_rtt_packets"":6,""client_rtt_sum"":40890,""ack_packets_in"":8,""bytes_in"":988,""data_packets_in"":5,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":14,""app"":""ftp"",""server_rtt"":131,""server_rtt_packets"":1,""server_rtt_sum"":131,""dest_ip"":""10.0.1.12"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":21,""ack_packets_out"":3,""bytes_out"":901,""data_packets_out"":6,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":9,""tcp_status"":0,""time_taken"":52039123,""flow_id"":""cb777f8f-f7d6-4651-a7de-b8b325409f75"",""protocol_stack"":""ip:tcp:ftp"",""initial_rtt"":1351}",Lateral Movement,Valid Accounts
2019_T06_010,nationals-t6-corp-corp-wsus-01,Victim,"{""endtime"":""2019-11-23T21:39:44.846480Z"",""timestamp"":""2019-11-23T21:38:52.810525Z"",""bytes"":1889,""src_ip"":""10.0.254.203"",""src_mac"":""42:01:0A:00:01:01"",""src_port"":32866,""connection"":""10.0.1.12:21"",""client_rtt"":7134,""client_rtt_packets"":6,""client_rtt_sum"":42804,""ack_packets_in"":8,""bytes_in"":988,""data_packets_in"":5,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":14,""app"":""ftp"",""server_rtt"":20,""server_rtt_packets"":1,""server_rtt_sum"":20,""dest_ip"":""10.0.1.12"",""dest_mac"":""42:01:0A:00:01:0C"",""dest_port"":21,""ack_packets_out"":3,""bytes_out"":901,""data_packets_out"":6,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":9,""tcp_status"":0,""time_taken"":52043089,""flow_id"":""f4db0eed-f5d7-49bb-9721-e3f8247c6ccd"",""protocol_stack"":""ip:tcp:ftp"",""initial_rtt"":828}",Lateral Movement,Valid Accounts
2019_T06_011,nationals-t6-vdi-kali05,Attacker,root 19959 1 28.0 00:00:00 0.5 43252 53700 pts/0 S 00:01 nmap -sV_10.0.2.0/24,Discovery,Network Service Scanning
2019_T06_012,nationals-t6-vdi-kali05,Attacker,nmap -sV 10.0.2.0/24,Discovery,Network Service Scanning
2019_T06_013,nationals-t6-vdi-kali05,Attacker,root 21131 0 2.5 00:00:00 0.1 12116 22748 pts/4 S 00:02 psql -h_10.0.2.100_-U_postgres,Lateral Movement,Valid Accounts
2019_T06_014,nationals-t6-vdi-kali05,Attacker,"{""endtime"":""2019-11-23T02:20:11.838430Z"",""timestamp"":""2019-11-23T02:18:21.276434Z"",""bytes"":5004,""src_ip"":""10.0.254.205"",""src_mac"":""42:01:0A:00:FE:CD"",""src_port"":52580,""connection"":""10.0.2.100:5432"",""client_rtt"":33,""client_rtt_packets"":2,""client_rtt_sum"":67,""ack_packets_in"":4,""bytes_in"":1883,""data_packets_in"":6,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":11,""app"":""ssl"",""server_rtt"":121,""server_rtt_packets"":1,""server_rtt_sum"":121,""dest_ip"":""10.0.2.100"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":5432,""ack_packets_out"":2,""bytes_out"":3121,""data_packets_out"":7,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":9,""tcp_status"":0,""time_taken"":110562029,""flow_id"":""158d3b87-3aa8-4508-8ed8-71d8cb9e07e7"",""protocol_stack"":""ip:tcp:postgres:ssl:unknown"",""initial_rtt"":1620}",Lateral Movement,Valid Accounts
2019_T06_015,nationals-t6-bank-core-01,Victim,"{""endtime"":""2019-11-23T02:20:11.839371Z"",""timestamp"":""2019-11-23T02:18:21.278083Z"",""bytes"":5004,""src_ip"":""10.0.254.205"",""src_mac"":""42:01:0A:00:02:01"",""src_port"":52580,""connection"":""10.0.2.100:5432"",""client_rtt"":454,""client_rtt_packets"":2,""client_rtt_sum"":909,""ack_packets_in"":4,""bytes_in"":1883,""data_packets_in"":6,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":11,""app"":""ssl"",""server_rtt"":30,""server_rtt_packets"":1,""server_rtt_sum"":30,""dest_ip"":""10.0.2.100"",""dest_mac"":""42:01:0A:00:02:64"",""dest_port"":5432,""ack_packets_out"":2,""bytes_out"":3121,""data_packets_out"":7,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":9,""tcp_status"":0,""time_taken"":110561742,""flow_id"":""9cbee845-d909-409a-85f0-6e605094bab1"",""protocol_stack"":""ip:tcp:postgres:ssl:unknown"",""initial_rtt"":904}",Lateral Movement,Valid Accounts
2019_T06_016,nationals-t6-vdi-kali01,Attacker,root 7701 1 5.4 00:00:00 0.2 15980 32900 pts/2 S 00:05 nmap 10.0.1.0/24,Discovery,Network Service Scanning
2019_T06_017,nationals-t6-vdi-kali01,Attacker,nmap 10.0.1.0/24,Discovery,Network Service Scanning
2019_T06_018,nationals-t6-vdi-kali05,Attacker,root 19959 1 28.0 00:00:00 0.5 43252 53700 pts/0 S 00:01 nmap -sV_10.0.2.0/24,Discovery,Network Service Scanning
2019_T06_019,nationals-t6-vdi-kali05,Attacker,nmap -sV 10.0.2.0/24,Discovery,Network Service Scanning
2019_T06_020,nationals-t6-vdi-kali05,Attacker,root 19959 1 28.0 00:00:00 0.5 43252 53700 pts/0 S 00:01 nmap -sV_10.0.2.0/24,Discovery,Network Service Scanning
2019_T06_021,nationals-t6-vdi-kali05,Attacker,nmap -sV 10.0.2.0/24,Discovery,Network Service Scanning
2019_T06_022,nationals-t6-vdi-kali02,Attacker,dirb https://10.0.2.101,Discovery,Network Service Scanning
2019_T06_023,nationals-t6-vdi-kali05,Attacker,root 19959 1 28.0 00:00:00 0.5 43252 53700 pts/0 S 00:01 nmap -sV_10.0.2.0/24,Discovery,Network Service Scanning
2019_T06_024,nationals-t6-vdi-kali05,Attacker,nmap -sV 10.0.2.0/24,Discovery,Network Service Scanning
2019_T07_001,nationals-t7-vdi-kali06,Attacker,root 9471 1 17.5 00:00:00 0.4 35460 79744 pts/0 S 00:02 nmap -sV_-Pn_-T4_10.0.2.0/24,Discovery,Network Service Scanning
2019_T07_002,nationals-t7-vdi-kali06,Attacker,nmap -sV -Pn -T4 10.0.2.0/24,Discovery,Network Service Scanning
2019_T07_003,nationals-t7-vdi-kali03,Attacker,root 2696 0 0.5 00:00:00 0.1 13080 32676 pts/0 S 00:06 psql -h_10.0.2.100_-U_postgres,Lateral Movement,Valid Accounts
